Date,CountryAbbrv,Sales
2023-07-24,TUR,762.5
2023-07-24,IRN,556.6666666666667
2023-07-24,VNM,992.5
2023-07-24,PHL,931.6666666666667
2023-07-24,BGD,2647.5
2023-07-24,PAK,2325.8333333333335
2023-07-24,IDN,3274.166666666667
2023-07-24,CHN,8835
2023-07-24,IND,12217.5
2023-07-24,LVA,765
2023-07-24,SVN,763
2023-07-24,LTU,246
2023-07-24,HRV,520
2023-07-24,IRL,1083
2023-07-24,SVK,2431
2023-07-24,FIN,1505
2023-07-24,DNK,1671
2023-07-24,BGR,496
2023-07-24,AUT,2980
2023-07-24,HUN,2796
2023-07-24,GRC,2552
2023-07-24,PRT,2589
2023-07-24,SWE,2777
2023-07-24,CZE,2042
2023-07-24,BEL,3890
2023-07-24,NLD,3560
2023-07-24,ROU,4674
2023-07-24,POL,8337
2023-07-24,ESP,1435
2023-07-24,ITA,9134
2023-07-24,FRA,17413
2023-07-24,DEU,16491
2023-07-24,JPN,9725
2023-07-24,CAN,6224
2023-07-24,USA,61952
2023-07-24,MKD,95
2023-07-24,MDA,155
2023-07-24,ALB,164
2023-07-24,BIH,21
2023-07-24,NOR,418
2023-07-24,SRB,380
2023-07-24,CHE,254
2023-07-24,BLR,689
2023-07-24,UKR,1986
2023-07-24,GBR,3626
2023-07-24,RUS,8265
2023-07-24,TTO,153
2023-07-24,JAM,248
2023-07-24,PRI,151
2023-07-24,URY,362
2023-07-24,PAN,538
2023-07-24,CRI,497
2023-07-24,SLV,514
2023-07-24,PRY,948
2023-07-24,NIC,557
2023-07-24,HND,471
2023-07-24,CUB,1001
2023-07-24,DOM,1166
2023-07-24,HTI,843
2023-07-24,BOL,1353
2023-07-24,GTM,1066
2023-07-24,ECU,1648
2023-07-24,CHL,2388
2023-07-24,VEN,3055
2023-07-24,PER,3219
2023-07-24,ARG,3140
2023-07-24,COL,2988
2023-07-24,MEX,11242
2023-07-24,BRA,16726
2023-07-31,GNQ,18
2023-07-31,GNB,22
2023-07-31,LSO,40
2023-07-31,GAB,39
2023-07-31,NAM,27
2023-07-31,BWA,29
2023-07-31,GMB,29
2023-07-31,ERI,26
2023-07-31,MRT,48
2023-07-31,LBR,34
2023-07-31,CAF,62
2023-07-31,COG,0
2023-07-31,LBY,66
2023-07-31,SLE,154
2023-07-31,TGO,69
2023-07-31,SSD,41
2023-07-31,TUN,134
2023-07-31,BDI,76
2023-07-31,BEN,278
2023-07-31,RWA,124
2023-07-31,GIN,237
2023-07-31,ZWE,113
2023-07-31,SEN,184
2023-07-31,SOM,153
2023-07-31,TCD,178
2023-07-31,ZMB,237
2023-07-31,MWI,99
2023-07-31,BFA,164
2023-07-31,MLI,289
2023-07-31,NER,192
2023-07-31,CMR,306
2023-07-31,CIV,324
2023-07-31,MDG,198
2023-07-31,MOZ,365
2023-07-31,GHA,350
2023-07-31,AGO,265
2023-07-31,MAR,549
2023-07-31,DZA,376
2023-07-31,SDN,416
2023-07-31,UGA,549
2023-07-31,KEN,37
2023-07-31,ZAF,748
2023-07-31,TZA,317
2023-07-31,COD,1266
2023-07-31,EGY,686
2023-07-31,ETH,1235
2023-07-31,NGA,2176
2023-07-31,QAT,21.666666666666668
2023-07-31,ARM,15.833333333333334
2023-07-31,MNG,29.166666666666668
2023-07-31,GEO,31.666666666666668
2023-07-31,KWT,28.333333333333336
2023-07-31,OMN,20.833333333333336
2023-07-31,PSE,23.333333333333336
2023-07-31,NZL,40
2023-07-31,LBN,38.333333333333336
2023-07-31,SGP,0
2023-07-31,TKM,0
2023-07-31,KGZ,40.833333333333336
2023-07-31,HKG,66.66666666666667
2023-07-31,LAO,89.16666666666667
2023-07-31,ARE,167.5
2023-07-31,ISR,65.83333333333334
2023-07-31,AZE,45.833333333333336
2023-07-31,TJK,109.16666666666667
2023-07-31,PNG,70
2023-07-31,JOR,90.83333333333334
2023-07-31,KHM,129.16666666666669
2023-07-31,KAZ,169.16666666666669
2023-07-31,LKA,215.83333333333334
2023-07-31,SYR,254.16666666666669
2023-07-31,PRK,262.5
2023-07-31,AUS,0
2023-07-31,NPL,164.16666666666669
2023-07-31,MYS,295
2023-07-31,YEM,390
2023-07-31,UZB,240.83333333333334
2023-07-31,SAU,294.1666666666667
2023-07-31,AFG,305
2023-07-31,IRQ,725
2023-07-31,KOR,379.1666666666667
2023-07-31,MMR,530.8333333333334
2023-07-31,THA,561.6666666666667
2023-07-31,TUR,636.6666666666667
2023-07-31,IRN,880
2023-07-31,VNM,620.8333333333334
2023-07-31,PHL,1158.3333333333335
2023-07-31,BGD,755
2023-07-31,PAK,436.6666666666667
2023-07-31,IDN,2046.6666666666667
2023-07-31,CHN,3212.5
2023-07-31,IND,9765
2023-07-31,LVA,344
2023-07-31,SVN,552
2023-07-31,LTU,162
2023-07-31,HRV,2298
2023-07-31,IRL,1644
2023-07-31,SVK,1488
2023-07-31,FIN,1555
2023-07-31,DNK,1606
2023-07-31,BGR,2824
2023-07-31,AUT,4335
2023-07-31,HUN,2348
2023-07-31,GRC,2845
2023-07-31,PRT,2544
2023-07-31,SWE,2965
2023-07-31,CZE,3867
2023-07-31,BEL,2740
2023-07-31,NLD,3605
2023-07-31,ROU,5381
2023-07-31,POL,10031
2023-07-31,ESP,12310
2023-07-31,ITA,13485
2023-07-31,FRA,7846
2023-07-31,DEU,7411
2023-07-31,JPN,16486
2023-07-31,CAN,8461
2023-07-31,USA,44219
2023-07-31,MKD,47
2023-07-31,MDA,128
2023-07-31,ALB,355
2023-07-31,BIH,173
2023-07-31,NOR,232
2023-07-31,SRB,430
2023-07-31,CHE,840
2023-07-31,BLR,221
2023-07-31,UKR,2407
2023-07-31,GBR,3673
2023-07-31,RUS,6746
2023-07-31,TTO,125
2023-07-31,JAM,344
2023-07-31,PRI,401
2023-07-31,URY,304
2023-07-31,PAN,461
2023-07-31,CRI,475
2023-07-31,SLV,541
2023-07-31,PRY,316
2023-07-31,NIC,239
2023-07-31,HND,564
2023-07-31,CUB,1003
2023-07-31,DOM,1311
2023-07-31,HTI,422
2023-07-31,BOL,2241
2023-07-31,GTM,2147
2023-07-31,ECU,2315
2023-07-31,CHL,1744
2023-07-31,VEN,2753
2023-07-31,PER,3023
2023-07-31,ARG,3041
2023-07-31,COL,3795
2023-07-31,MEX,12882
2023-07-31,BRA,15641
2023-08-07,GNQ,18
2023-08-07,GNB,29
2023-08-07,LSO,35
2023-08-07,GAB,47
2023-08-07,NAM,28
2023-08-07,BWA,32
2023-08-07,GMB,31
2023-08-07,ERI,38
2023-08-07,MRT,23
2023-08-07,LBR,17
2023-08-07,CAF,60
2023-08-07,COG,55
2023-08-07,LBY,64
2023-08-07,SLE,20
2023-08-07,TGO,140
2023-08-07,SSD,131
2023-08-07,TUN,175
2023-08-07,BDI,146
2023-08-07,BEN,159
2023-08-07,RWA,231
2023-08-07,GIN,222
2023-08-07,ZWE,219
2023-08-07,SEN,187
2023-08-07,SOM,29
2023-08-07,TCD,248
2023-08-07,ZMB,258
2023-08-07,MWI,199
2023-08-07,BFA,295
2023-08-07,MLI,450
2023-08-07,NER,188
2023-08-07,CMR,392
2023-08-07,CIV,163
2023-08-07,MDG,243
2023-08-07,MOZ,352
2023-08-07,GHA,796
2023-08-07,AGO,383
2023-08-07,MAR,418
2023-08-07,DZA,470
2023-08-07,SDN,406
2023-08-07,UGA,561
2023-08-07,KEN,606
2023-08-07,ZAF,565
2023-08-07,TZA,734
2023-08-07,COD,1060
2023-08-07,EGY,1164
2023-08-07,ETH,2169
2023-08-07,NGA,2111
2023-08-07,QAT,24.166666666666668
2023-08-07,ARM,18.333333333333336
2023-08-07,MNG,19.166666666666668
2023-08-07,GEO,35.833333333333336
2023-08-07,KWT,25.833333333333336
2023-08-07,OMN,15
2023-08-07,PSE,65
2023-08-07,NZL,18.333333333333336
2023-08-07,LBN,20
2023-08-07,SGP,32.5
2023-08-07,TKM,36.66666666666667
2023-08-07,KGZ,50.833333333333336
2023-08-07,HKG,47.5
2023-08-07,LAO,43.333333333333336
2023-08-07,ARE,46.66666666666667
2023-08-07,ISR,10.833333333333334
2023-08-07,AZE,50.833333333333336
2023-08-07,TJK,85
2023-08-07,PNG,26.666666666666668
2023-08-07,JOR,21.666666666666668
2023-08-07,KHM,103.33333333333334
2023-08-07,KAZ,125
2023-08-07,LKA,192.5
2023-08-07,SYR,42.5
2023-08-07,PRK,142.5
2023-08-07,AUS,143.33333333333334
2023-08-07,NPL,220
2023-08-07,MYS,161.66666666666669
2023-08-07,YEM,181.66666666666669
2023-08-07,UZB,157.5
2023-08-07,SAU,265.83333333333337
2023-08-07,AFG,256.6666666666667
2023-08-07,IRQ,69.16666666666667
2023-08-07,KOR,337.5
2023-08-07,MMR,260.83333333333337
2023-08-07,THA,498.33333333333337
2023-08-07,TUR,612.5
2023-08-07,IRN,251.66666666666669
2023-08-07,VNM,516.6666666666667
2023-08-07,PHL,280.83333333333337
2023-08-07,BGD,958.3333333333334
2023-08-07,PAK,2400
2023-08-07,IDN,1439.1666666666667
2023-08-07,CHN,9589.166666666668
2023-08-07,IND,8145
2023-08-07,LVA,384
2023-08-07,SVN,470
2023-08-07,LTU,460
2023-08-07,HRV,1194
2023-08-07,IRL,1194
2023-08-07,SVK,1563
2023-08-07,FIN,1490
2023-08-07,DNK,896
2023-08-07,BGR,1439
2023-08-07,AUT,1001
2023-08-07,HUN,44
2023-08-07,GRC,1495
2023-08-07,PRT,3054
2023-08-07,SWE,2909
2023-08-07,CZE,2133
2023-08-07,BEL,3165
2023-08-07,NLD,5334
2023-08-07,ROU,632
2023-08-07,POL,9014
2023-08-07,ESP,13299
2023-08-07,ITA,13901
2023-08-07,FRA,20780
2023-08-07,DEU,26792
2023-08-07,JPN,8462
2023-08-07,CAN,3674
2023-08-07,USA,67936
2023-08-07,MKD,121
2023-08-07,MDA,139
2023-08-07,ALB,333
2023-08-07,BIH,191
2023-08-07,NOR,285
2023-08-07,SRB,215
2023-08-07,CHE,452
2023-08-07,BLR,192
2023-08-07,UKR,945
2023-08-07,GBR,3451
2023-08-07,RUS,9969
2023-08-07,TTO,82
2023-08-07,JAM,276
2023-08-07,PRI,319
2023-08-07,URY,408
2023-08-07,PAN,254
2023-08-07,CRI,612
2023-08-07,SLV,552
2023-08-07,PRY,396
2023-08-07,NIC,469
2023-08-07,HND,657
2023-08-07,CUB,236
2023-08-07,DOM,875
2023-08-07,HTI,2300
2023-08-07,BOL,850
2023-08-07,GTM,1009
2023-08-07,ECU,1054
2023-08-07,CHL,1856
2023-08-07,VEN,2513
2023-08-07,PER,3193
2023-08-07,ARG,5794
2023-08-07,COL,4432
2023-08-07,MEX,12104
2023-08-07,BRA,13453
2023-08-14,GNQ,19
2023-08-14,GNB,9
2023-08-14,LSO,7
2023-08-14,GAB,48
2023-08-14,NAM,14
2023-08-14,BWA,18
2023-08-14,GMB,24
2023-08-14,ERI,42
2023-08-14,MRT,51
2023-08-14,LBR,60
2023-08-14,CAF,33
2023-08-14,COG,29
2023-08-14,LBY,153
2023-08-14,SLE,99
2023-08-14,TGO,131
2023-08-14,SSD,108
2023-08-14,TUN,213
2023-08-14,BDI,339
2023-08-14,BEN,154
2023-08-14,RWA,86
2023-08-14,GIN,246
2023-08-14,ZWE,223
2023-08-14,SEN,404
2023-08-14,SOM,193
2023-08-14,TCD,33
2023-08-14,ZMB,211
2023-08-14,MWI,95
2023-08-14,BFA,191
2023-08-14,MLI,225
2023-08-14,NER,286
2023-08-14,CMR,145
2023-08-14,CIV,207
2023-08-14,MDG,340
2023-08-14,MOZ,357
2023-08-14,GHA,0
2023-08-14,AGO,285
2023-08-14,MAR,264
2023-08-14,DZA,489
2023-08-14,SDN,628
2023-08-14,UGA,515
2023-08-14,KEN,707
2023-08-14,ZAF,513
2023-08-14,TZA,719
2023-08-14,COD,930
2023-08-14,EGY,868
2023-08-14,ETH,2275
2023-08-14,NGA,3067
2023-08-14,QAT,11.666666666666668
2023-08-14,ARM,0.8333333333333334
2023-08-14,MNG,20.833333333333336
2023-08-14,GEO,18.333333333333336
2023-08-14,KWT,17.5
2023-08-14,OMN,18.333333333333336
2023-08-14,PSE,30
2023-08-14,NZL,25.833333333333336
2023-08-14,LBN,24.166666666666668
2023-08-14,SGP,25.833333333333336
2023-08-14,TKM,35
2023-08-14,KGZ,35
2023-08-14,HKG,45
2023-08-14,LAO,30
2023-08-14,ARE,36.66666666666667
2023-08-14,ISR,48.333333333333336
2023-08-14,AZE,45
2023-08-14,TJK,50
2023-08-14,PNG,45
2023-08-14,JOR,55
2023-08-14,KHM,75
2023-08-14,KAZ,99.16666666666667
2023-08-14,LKA,107.5
2023-08-14,SYR,0
2023-08-14,PRK,245
2023-08-14,AUS,200.83333333333334
2023-08-14,NPL,165.83333333333334
2023-08-14,MYS,53.333333333333336
2023-08-14,YEM,186.66666666666669
2023-08-14,UZB,193.33333333333334
2023-08-14,SAU,141.66666666666669
2023-08-14,AFG,230
2023-08-14,IRQ,148.33333333333334
2023-08-14,KOR,50
2023-08-14,MMR,291.6666666666667
2023-08-14,THA,335
2023-08-14,TUR,685.8333333333334
2023-08-14,IRN,608.3333333333334
2023-08-14,VNM,484.1666666666667
2023-08-14,PHL,690.8333333333334
2023-08-14,BGD,776.6666666666667
2023-08-14,PAK,1146.6666666666667
2023-08-14,IDN,735.8333333333334
2023-08-14,CHN,4795.833333333334
2023-08-14,IND,10444.166666666668
2023-08-14,LVA,1032
2023-08-14,SVN,0
2023-08-14,LTU,924
2023-08-14,HRV,852
2023-08-14,IRL,68
2023-08-14,SVK,957
2023-08-14,FIN,1404
2023-08-14,DNK,1940
2023-08-14,BGR,1423
2023-08-14,AUT,5062
2023-08-14,HUN,4243
2023-08-14,GRC,1318
2023-08-14,PRT,2750
2023-08-14,SWE,3668
2023-08-14,CZE,2504
2023-08-14,BEL,2639
2023-08-14,NLD,5201
2023-08-14,ROU,1764
2023-08-14,POL,7961
2023-08-14,ESP,10934
2023-08-14,ITA,15410
2023-08-14,FRA,15984
2023-08-14,DEU,24823
2023-08-14,JPN,9833
2023-08-14,CAN,8620
2023-08-14,USA,36274
2023-08-14,MKD,160
2023-08-14,MDA,0
2023-08-14,ALB,157
2023-08-14,BIH,241
2023-08-14,NOR,305
2023-08-14,SRB,410
2023-08-14,CHE,633
2023-08-14,BLR,574
2023-08-14,UKR,990
2023-08-14,GBR,5029
2023-08-14,RUS,5611
2023-08-14,TTO,48
2023-08-14,JAM,239
2023-08-14,PRI,293
2023-08-14,URY,340
2023-08-14,PAN,371
2023-08-14,CRI,373
2023-08-14,SLV,789
2023-08-14,PRY,415
2023-08-14,NIC,559
2023-08-14,HND,1328
2023-08-14,CUB,369
2023-08-14,DOM,1026
2023-08-14,HTI,917
2023-08-14,BOL,1340
2023-08-14,GTM,1385
2023-08-14,ECU,2029
2023-08-14,CHL,2019
2023-08-14,VEN,1570
2023-08-14,PER,4288
2023-08-14,ARG,3752
2023-08-14,COL,5207
2023-08-14,MEX,15635
2023-08-14,BRA,9295
2023-08-21,GNQ,19
2023-08-21,GNB,25
2023-08-21,LSO,11
2023-08-21,GAB,42
2023-08-21,NAM,27
2023-08-21,BWA,33
2023-08-21,GMB,31
2023-08-21,ERI,16
2023-08-21,MRT,45
2023-08-21,LBR,87
2023-08-21,CAF,29
2023-08-21,COG,20
2023-08-21,LBY,107
2023-08-21,SLE,93
2023-08-21,TGO,92
2023-08-21,SSD,100
2023-08-21,TUN,163
2023-08-21,BDI,146
2023-08-21,BEN,144
2023-08-21,RWA,74
2023-08-21,GIN,231
2023-08-21,ZWE,149
2023-08-21,SEN,236
2023-08-21,SOM,170
2023-08-21,TCD,190
2023-08-21,ZMB,229
2023-08-21,MWI,232
2023-08-21,BFA,282
2023-08-21,MLI,432
2023-08-21,NER,191
2023-08-21,CMR,337
2023-08-21,CIV,369
2023-08-21,MDG,214
2023-08-21,MOZ,233
2023-08-21,GHA,168
2023-08-21,AGO,291
2023-08-21,MAR,401
2023-08-21,DZA,543
2023-08-21,SDN,508
2023-08-21,UGA,556
2023-08-21,KEN,555
2023-08-21,ZAF,614
2023-08-21,TZA,658
2023-08-21,COD,1152
2023-08-21,EGY,602
2023-08-21,ETH,1228
2023-08-21,NGA,2491
2023-08-21,QAT,12.5
2023-08-21,ARM,14.166666666666668
2023-08-21,MNG,13.333333333333334
2023-08-21,GEO,15
2023-08-21,KWT,30.833333333333336
2023-08-21,OMN,28.333333333333336
2023-08-21,PSE,25.833333333333336
2023-08-21,NZL,12.5
2023-08-21,LBN,25.833333333333336
2023-08-21,SGP,6.666666666666667
2023-08-21,TKM,20
2023-08-21,KGZ,31.666666666666668
2023-08-21,HKG,30.833333333333336
2023-08-21,LAO,15
2023-08-21,ARE,47.5
2023-08-21,ISR,39.16666666666667
2023-08-21,AZE,35
2023-08-21,TJK,53.333333333333336
2023-08-21,PNG,41.66666666666667
2023-08-21,JOR,31.666666666666668
2023-08-21,KHM,55.833333333333336
2023-08-21,KAZ,91.66666666666667
2023-08-21,LKA,91.66666666666667
2023-08-21,SYR,24.166666666666668
2023-08-21,PRK,69.16666666666667
2023-08-21,AUS,154.16666666666669
2023-08-21,NPL,135
2023-08-21,MYS,167.5
2023-08-21,YEM,159.16666666666669
2023-08-21,UZB,215
2023-08-21,SAU,164.16666666666669
2023-08-21,AFG,220
2023-08-21,IRQ,189.16666666666669
2023-08-21,KOR,151.66666666666669
2023-08-21,MMR,218.33333333333334
2023-08-21,THA,282.5
2023-08-21,TUR,342.5
2023-08-21,IRN,354.1666666666667
2023-08-21,VNM,459.1666666666667
2023-08-21,PHL,1633.3333333333335
2023-08-21,BGD,458.33333333333337
2023-08-21,PAK,929.1666666666667
2023-08-21,IDN,1129.1666666666667
2023-08-21,CHN,1372.5
2023-08-21,IND,5268.333333333334
2023-08-21,LVA,436
2023-08-21,SVN,564
2023-08-21,LTU,824
2023-08-21,HRV,866
2023-08-21,IRL,1311
2023-08-21,SVK,1428
2023-08-21,FIN,1323
2023-08-21,DNK,1740
2023-08-21,BGR,1349
2023-08-21,AUT,2100
2023-08-21,HUN,4341
2023-08-21,GRC,0
2023-08-21,PRT,4250
2023-08-21,SWE,2882
2023-08-21,CZE,950
2023-08-21,BEL,1893
2023-08-21,NLD,4619
2023-08-21,ROU,4764
2023-08-21,POL,13040
2023-08-21,ESP,15380
2023-08-21,ITA,14461
2023-08-21,FRA,14467
2023-08-21,DEU,27242
2023-08-21,JPN,8038
2023-08-21,CAN,5979
2023-08-21,USA,42825
2023-08-21,MKD,179
2023-08-21,MDA,90
2023-08-21,ALB,159
2023-08-21,BIH,189
2023-08-21,NOR,351
2023-08-21,SRB,755
2023-08-21,CHE,438
2023-08-21,BLR,383
2023-08-21,UKR,2339
2023-08-21,GBR,3584
2023-08-21,RUS,11634
2023-08-21,TTO,129
2023-08-21,JAM,176
2023-08-21,PRI,230
2023-08-21,URY,254
2023-08-21,PAN,298
2023-08-21,CRI,397
2023-08-21,SLV,251
2023-08-21,PRY,253
2023-08-21,NIC,823
2023-08-21,HND,712
2023-08-21,CUB,844
2023-08-21,DOM,1262
2023-08-21,HTI,889
2023-08-21,BOL,721
2023-08-21,GTM,1370
2023-08-21,ECU,1234
2023-08-21,CHL,2429
2023-08-21,VEN,4699
2023-08-21,PER,3654
2023-08-21,ARG,3739
2023-08-21,COL,4891
2023-08-21,MEX,7585
2023-08-21,BRA,21567
2023-08-28,GNQ,14
2023-08-28,GNB,25
2023-08-28,LSO,26
2023-08-28,GAB,1
2023-08-28,NAM,38
2023-08-28,BWA,8
2023-08-28,GMB,32
2023-08-28,ERI,44
2023-08-28,MRT,55
2023-08-28,LBR,49
2023-08-28,CAF,92
2023-08-28,COG,94
2023-08-28,LBY,90
2023-08-28,SLE,96
2023-08-28,TGO,66
2023-08-28,SSD,127
2023-08-28,TUN,176
2023-08-28,BDI,141
2023-08-28,BEN,72
2023-08-28,RWA,163
2023-08-28,GIN,65
2023-08-28,ZWE,192
2023-08-28,SEN,228
2023-08-28,SOM,246
2023-08-28,TCD,380
2023-08-28,ZMB,0
2023-08-28,MWI,240
2023-08-28,BFA,140
2023-08-28,MLI,348
2023-08-28,NER,451
2023-08-28,CMR,141
2023-08-28,CIV,343
2023-08-28,MDG,18
2023-08-28,MOZ,475
2023-08-28,GHA,886
2023-08-28,AGO,301
2023-08-28,MAR,584
2023-08-28,DZA,537
2023-08-28,SDN,696
2023-08-28,UGA,518
2023-08-28,KEN,509
2023-08-28,ZAF,420
2023-08-28,TZA,691
2023-08-28,COD,1517
2023-08-28,EGY,1557
2023-08-28,ETH,1476
2023-08-28,NGA,1756
2023-08-28,QAT,7.5
2023-08-28,ARM,9.166666666666668
2023-08-28,MNG,12.5
2023-08-28,GEO,7.5
2023-08-28,KWT,20.833333333333336
2023-08-28,OMN,14.166666666666668
2023-08-28,PSE,17.5
2023-08-28,NZL,10.833333333333334
2023-08-28,LBN,26.666666666666668
2023-08-28,SGP,17.5
2023-08-28,TKM,37.5
2023-08-28,KGZ,16.666666666666668
2023-08-28,HKG,25.833333333333336
2023-08-28,LAO,29.166666666666668
2023-08-28,ARE,24.166666666666668
2023-08-28,ISR,16.666666666666668
2023-08-28,AZE,34.16666666666667
2023-08-28,TJK,40
2023-08-28,PNG,33.333333333333336
2023-08-28,JOR,40
2023-08-28,KHM,55
2023-08-28,KAZ,148.33333333333334
2023-08-28,LKA,74.16666666666667
2023-08-28,SYR,44.16666666666667
2023-08-28,PRK,66.66666666666667
2023-08-28,AUS,61.66666666666667
2023-08-28,NPL,74.16666666666667
2023-08-28,MYS,238.33333333333334
2023-08-28,YEM,105
2023-08-28,UZB,116.66666666666667
2023-08-28,SAU,175.83333333333334
2023-08-28,AFG,176.66666666666669
2023-08-28,IRQ,144.16666666666669
2023-08-28,KOR,36.66666666666667
2023-08-28,MMR,140.83333333333334
2023-08-28,THA,205
2023-08-28,TUR,237.5
2023-08-28,IRN,62.5
2023-08-28,VNM,450.83333333333337
2023-08-28,PHL,551.6666666666667
2023-08-28,BGD,530.8333333333334
2023-08-28,PAK,520
2023-08-28,IDN,525.8333333333334
2023-08-28,CHN,6730
2023-08-28,IND,4531.666666666667
2023-08-28,LVA,619
2023-08-28,SVN,522
2023-08-28,LTU,735
2023-08-28,HRV,1022
2023-08-28,IRL,2004
2023-08-28,SVK,884
2023-08-28,FIN,1642
2023-08-28,DNK,1383
2023-08-28,BGR,1643
2023-08-28,AUT,2363
2023-08-28,HUN,2570
2023-08-28,GRC,3270
2023-08-28,PRT,3109
2023-08-28,SWE,2345
2023-08-28,CZE,3897
2023-08-28,BEL,2778
2023-08-28,NLD,6424
2023-08-28,ROU,4550
2023-08-28,POL,11902
2023-08-28,ESP,12241
2023-08-28,ITA,17548
2023-08-28,FRA,17961
2023-08-28,DEU,24881
2023-08-28,JPN,9347
2023-08-28,CAN,7085
2023-08-28,USA,23468
2023-08-28,MKD,109
2023-08-28,MDA,0
2023-08-28,ALB,150
2023-08-28,BIH,185
2023-08-28,NOR,322
2023-08-28,SRB,350
2023-08-28,CHE,778
2023-08-28,BLR,628
2023-08-28,UKR,2494
2023-08-28,GBR,3567
2023-08-28,RUS,8830
2023-08-28,TTO,105
2023-08-28,JAM,228
2023-08-28,PRI,485
2023-08-28,URY,390
2023-08-28,PAN,447
2023-08-28,CRI,841
2023-08-28,SLV,1080
2023-08-28,PRY,451
2023-08-28,NIC,721
2023-08-28,HND,1720
2023-08-28,CUB,1162
2023-08-28,DOM,1474
2023-08-28,HTI,748
2023-08-28,BOL,1331
2023-08-28,GTM,2025
2023-08-28,ECU,1021
2023-08-28,CHL,2008
2023-08-28,VEN,3136
2023-08-28,PER,1139
2023-08-28,ARG,5161
2023-08-28,COL,611
2023-08-28,MEX,3462
2023-08-28,BRA,24279
2023-09-04,GNQ,26
2023-09-04,GNB,28
2023-09-04,LSO,56
2023-09-04,GAB,24
2023-09-04,NAM,26
2023-09-04,BWA,61
2023-09-04,GMB,69
2023-09-04,ERI,52
2023-09-04,MRT,23
2023-09-04,LBR,49
2023-09-04,CAF,73
2023-09-04,COG,48
2023-09-04,LBY,13
2023-09-04,SLE,116
2023-09-04,TGO,123
2023-09-04,SSD,72
2023-09-04,TUN,137
2023-09-04,BDI,179
2023-09-04,BEN,143
2023-09-04,RWA,206
2023-09-04,GIN,119
2023-09-04,ZWE,334
2023-09-04,SEN,61
2023-09-04,SOM,230
2023-09-04,TCD,117
2023-09-04,ZMB,222
2023-09-04,MWI,284
2023-09-04,BFA,278
2023-09-04,MLI,382
2023-09-04,NER,158
2023-09-04,CMR,249
2023-09-04,CIV,206
2023-09-04,MDG,429
2023-09-04,MOZ,594
2023-09-04,GHA,336
2023-09-04,AGO,340
2023-09-04,MAR,570
2023-09-04,DZA,728
2023-09-04,SDN,863
2023-09-04,UGA,636
2023-09-04,KEN,822
2023-09-04,ZAF,618
2023-09-04,TZA,912
2023-09-04,COD,1293
2023-09-04,EGY,1233
2023-09-04,ETH,2749
2023-09-04,NGA,2059
2023-09-04,QAT,12.5
2023-09-04,ARM,10.833333333333334
2023-09-04,MNG,7.5
2023-09-04,GEO,22.5
2023-09-04,KWT,14.166666666666668
2023-09-04,OMN,13.333333333333334
2023-09-04,PSE,18.333333333333336
2023-09-04,NZL,0
2023-09-04,LBN,15.833333333333334
2023-09-04,SGP,20
2023-09-04,TKM,13.333333333333334
2023-09-04,KGZ,10
2023-09-04,HKG,27.5
2023-09-04,LAO,27.5
2023-09-04,ARE,33.333333333333336
2023-09-04,ISR,5.833333333333334
2023-09-04,AZE,30
2023-09-04,TJK,42.5
2023-09-04,PNG,24.166666666666668
2023-09-04,JOR,37.5
2023-09-04,KHM,63.333333333333336
2023-09-04,KAZ,84.16666666666667
2023-09-04,LKA,75
2023-09-04,SYR,101.66666666666667
2023-09-04,PRK,105
2023-09-04,AUS,86.66666666666667
2023-09-04,NPL,93.33333333333334
2023-09-04,MYS,120
2023-09-04,YEM,131.66666666666669
2023-09-04,UZB,45.833333333333336
2023-09-04,SAU,215.83333333333334
2023-09-04,AFG,152.5
2023-09-04,IRQ,130.83333333333334
2023-09-04,KOR,201.66666666666669
2023-09-04,MMR,-0
2023-09-04,THA,387.5
2023-09-04,TUR,244.16666666666669
2023-09-04,IRN,237.5
2023-09-04,VNM,44.16666666666667
2023-09-04,PHL,413.33333333333337
2023-09-04,BGD,570.8333333333334
2023-09-04,PAK,384.1666666666667
2023-09-04,IDN,1008.3333333333334
2023-09-04,CHN,2786.666666666667
2023-09-04,IND,7530
2023-09-04,LVA,313
2023-09-04,SVN,350
2023-09-04,LTU,581
2023-09-04,HRV,703
2023-09-04,IRL,1553
2023-09-04,SVK,1728
2023-09-04,FIN,1386
2023-09-04,DNK,1484
2023-09-04,BGR,1637
2023-09-04,AUT,2209
2023-09-04,HUN,2725
2023-09-04,GRC,2659
2023-09-04,PRT,3827
2023-09-04,SWE,4722
2023-09-04,CZE,2779
2023-09-04,BEL,3489
2023-09-04,NLD,6649
2023-09-04,ROU,4957
2023-09-04,POL,9934
2023-09-04,ESP,11958
2023-09-04,ITA,15439
2023-09-04,FRA,20803
2023-09-04,DEU,17874
2023-09-04,JPN,4792
2023-09-04,CAN,7657
2023-09-04,USA,53113
2023-09-04,MKD,133
2023-09-04,MDA,0
2023-09-04,ALB,163
2023-09-04,BIH,146
2023-09-04,NOR,387
2023-09-04,SRB,931
2023-09-04,CHE,705
2023-09-04,BLR,493
2023-09-04,UKR,1753
2023-09-04,GBR,3397
2023-09-04,RUS,8525
2023-09-04,TTO,171
2023-09-04,JAM,641
2023-09-04,PRI,409
2023-09-04,URY,586
2023-09-04,PAN,543
2023-09-04,CRI,666
2023-09-04,SLV,854
2023-09-04,PRY,715
2023-09-04,NIC,871
